,0,1
"-1.3,-0.7",0.0030563472272909925,-0.008003743003909965
"-1.1,-0.9",-0.004828604277293459,-0.009862416405226832
"-1.1,-0.0",-0.0008599808242058715,0.002249049592114169
"2.1,0.6",-0.0019221371558885807,0.007871343867079328
"1.2,-0.9",0.0035342080869426194,0.0
"-0.8,-1.1",-0.0056395822093887864,0.003782325956787423
"1.5,2.0",0.008723301257834467,-0.0016900834860517173
"-0.8,-0.7",-0.008711354878237963,-0.0113397473367568
"-0.7,-0.3",0.015259797941449495,-0.008117639157077507
"-0.3,0.4",0.004431385171621119,-0.008873795559290087
"1.3,1.5",-0.016839701123607723,0.0008553586506485783
"-0.7,-0.5",-0.006447345085781399,-0.0034915623166203655
"-0.2,0.2",-0.01022571680726249,-0.0070813519776693765
"-0.3,-0.0",-0.013429541894257662,-0.004326366066846718
"0.4,1.0",-0.006918752948347345,0.010233253719835477
"-0.1,0.9",0.00018030530381550006,-0.004196329508718729
"0.1,0.8",-0.009198467903657309,-0.010054801167712474
"-0.4,0.3",-0.0022505410152777123,0.006101193202861981
"1.4,1.8",0.009766301635217146,-0.003855302153082294
"-1.0,-0.1",0.012323382074028272,-0.0039269014814200965
"0.5,1.5",-0.017713564240838347,-0.0042127998542133005
"20.1,21.1",-0.010000906289650169,0.027102456044951963
"22.1,2.0",-9.062821833161643e-05,0.0003116704428424289
"1.8,-2.9",-0.0007973421926910367,0.0019663255813953655
"0.2,-1.6",-0.0035390646449706418,0.013493188094004446
"3.8,2.4",0.008749177777680998,0.0
"-1.4,-5.2",0.00392800395858715,0.0
"-1.8,-0.6",-0.007170771422755937,0.011275889559580546
"-0.1,2.0",0.01435953672602172,-0.007862926093973033
"-1.4,-1.6",-0.0034606606539527474,0.005270242955663236
"4.9,6.3",-0.0010701107011070168,0.0
"-0.0,-1.0",-0.004331423807933588,-0.003084531965849101
"0.6,0.3",-0.021002884514863554,-0.014630916356938908
"1.3,0.7",-0.0031359864941489096,-0.008579673017448532
"-0.5,-1.1",-0.004393489984947672,-0.012495802327491657
"-2.0,-1.3",-0.003965092012900783,0.019982156569733345
"1.1,3.1",-0.003160711702589341,0.0023833484805550155
"-0.6,0.2",0.009858161341013626,-0.016538908058513196
"-3.5,-3.0",-0.000943820224719105,0.005375365658426988
"0.6,-0.5",-0.003956761350387253,-0.0037355223828015325
"-1.2,-1.8",-0.008122672456927028,0.008056582395364503
"0.5,0.6",-0.022599700648102388,0.014126901377803133
"0.6,1.3",-0.01661946289400414,-0.0069241672297978285
"0.4,1.4",-0.0035301703226311132,-3.05059142767266e-05
"1.0,0.9",-0.012467343715596386,-0.0012444718151653658
"0.2,1.1",-0.018540374123749367,0.019695945750562986
"-0.3,-1.6",0.0057699687245084995,-0.008902006715652182
"-2.0,-1.7",-0.0002439565313816798,0.0008389665114215968
"-0.7,-1.3",-0.01149855926961331,0.001894924264133472
"-0.3,0.3",-0.001229764944503014,-0.008903284704294044
"1.2,1.8",0.045630090326276185,-0.05401834741019581
"-0.3,-1.5",-0.010975514076254557,0.012077364054950562
"0.7,0.3",-0.0077645790694841985,-0.004684381034311858
"-0.2,-1.0",0.0004215250806433252,-0.006371033808302718
"-0.5,-0.5",0.004557099249872125,-0.005130233736125162
"-1.7,-1.5",-0.001002738756798154,0.0009538889462160055
"-0.9,-0.6",-0.013171295860747731,0.010225804960275035
"1.2,2.0",-0.02096042520243778,0.007148229945163679
"0.2,-1.3",-0.013387728537786036,-0.005889786790216367
"0.8,-0.8",-0.001498287671232883,0.008310226692718253
"0.4,-0.4",-0.0038557795246966777,0.0063233178751532435
"0.5,-1.1",-0.016728489177211748,0.007486566917064516
"2.4,1.9",0.02483347000411587,-0.006781590626357185
"-0.0,-0.8",-0.002812499819210051,-0.0013571977119014717
"0.4,-0.1",3.457653836033041e-05,-0.00935892926621065
"0.3,-0.0",-0.0011694169022177122,-0.007835645442865113
"0.1,-0.4",-0.0006091046066061885,-0.006065060617186324
"0.5,0.4",-0.001056687169621017,-0.012459899502666055
"-0.4,-1.8",-0.016249355803543874,0.00168274604579109
"1.8,2.3",0.013217586272273487,-0.006600640650680098
"0.2,-0.4",-0.008190693196620625,-0.006525956289362492
"0.7,1.4",-0.00464156971212466,0.004425152973718181
"0.3,-0.4",-0.00376059318086747,-0.0046261633990613005
"-0.0,0.5",-0.0031457955992603296,-0.007547188163737605
"-0.2,-0.9",0.005361717729842293,-0.010410090090331933
"-1.8,-1.6",-0.003151314340791042,0.0005151779227674728
"0.7,0.2",-0.010560681728610162,0.00217551737315814
"-0.9,-1.4",-0.0068912167652719625,0.010014181911536352
"0.5,0.9",-0.006287364317505128,-0.002498819030472895
"0.2,1.2",0.01260305216768225,-0.018309133250864373
"0.4,0.7",0.000745578901309807,-0.0038665565138230034
"-0.4,0.6",0.0017961791207529694,0.004214606764763738
"-0.0,-0.4",-0.002368533020788318,-0.005183844866045886
"-0.6,0.7",0.01897934930488122,0.0
"0.8,0.7",0.004398499573822785,-0.010851358842114939
"-1.5,-2.0",-0.008207524967963379,0.005902924515910954
"0.9,2.4",-0.009280070289427513,0.007605101808483209
"-0.1,-0.9",-0.0001849781371954704,-0.01656598154107536
"-0.1,0.5",-0.0014500113802432923,-0.006356810581346425
"-0.5,1.0",-0.001327932735776703,0.002573792262163409
"-1.0,-0.6",-0.0001644752005925394,-0.012443926504591545
"2.3,2.6",-0.0035452095073838443,-0.0020573082785410976
"2.7,4.2",0.004124557747754255,-0.0010392364793213192
"-0.5,-3.1",-0.0036014400730680807,0.006518606532253226
"-1.1,0.1",-0.0026589116245033873,0.013503590107985406
"-0.7,0.4",0.000732795753462668,-0.006289075520143065
"0.5,-0.1",0.008521838327337852,-0.0036931750789024
"-0.8,-1.4",0.0019977661775728815,-0.014518347196985942
"-0.7,-0.4",-0.002918672781424956,-0.010697721789615542
"0.2,0.9",-0.00815709855853221,0.016548509233844627
"-0.1,0.7",0.00858053475939045,-0.004157583256504777
"1.7,1.5",0.02253268186852881,-0.0095887373003173
"1.1,1.4",0.004485609837918853,-0.0007071965939533814
"-0.2,-1.1",-0.006162463469606348,0.00889658438977669
"-0.3,-1.7",-0.008346473175391991,-0.0033451369902134905
"-0.0,-0.9",-0.003230143758227951,0.0003285668470637256
"1.6,9.3",-0.001274465179790629,0.005219062357760605
"1.1,-0.5",0.007596076184664602,-0.0040011443294254
"0.2,1.8",-0.0024832004102229707,0.00336669656956686
"-10.7,-10.9",-0.0008089178257867152,0.004220149373581892
"-0.9,0.5",-0.005387502672061413,0.011796819942709452
"-0.0,0.9",0.002885614844168136,-0.0035650545591199008
"0.4,-0.7",0.01677623878077273,-0.011673991204189594
"1.9,1.5",0.009524339335794118,-0.0005251748047736243
"2.1,2.2",0.013616761517031685,0.0
"0.0,-2.1",0.0035448890688319842,-0.001529849731735382
"1.1,0.1",-0.01667380836381858,0.042028633613939034
"-2.1,-2.6",0.0034363660425048787,-0.004724936085213538
"0.2,2.0",0.00926432129638462,-0.0008908685968819608
"0.8,0.2",-0.0038641415817520022,-0.007360543753925858
"0.1,0.7",-0.003287661103694641,0.009345120132697692
"0.6,1.1",-0.005046550893399749,0.002637248375046265
"-0.6,-1.1",-0.008359092920424036,0.011059554973119891
"1.4,0.8",-0.010550391671820232,0.006386561681710407
"-0.9,1.7",-0.002206531332744925,0.005979699911738747
"0.8,1.7",0.011067152010486084,-0.0027278079264076455
"-0.3,-1.0",-0.014019283764461498,0.0052298575241097435
"-0.3,0.6",-0.005845280047920123,0.010292845123028709
"-0.5,0.1",-0.00020239330465885146,-0.019275556894267354
"-1.1,-2.3",0.002384238763571637,0.00779674095010024
"1.3,2.7",-0.0016021531245385581,-0.0053952916182915134
"-0.9,-2.2",-0.00029012370284651817,-0.01637453013912968
